theme_id,theme_name,theme_category,theme_mechanism,seed_etfs,direct_categories,excluded_categories,candidate_rank_within_theme,ticker,company_name,candidate_role,beneficiary_type,initial_inclusion_method,api_retrievable,api_validation_priority,must_pass_alpha_trend_gates,fmp_seed_etf_holdings_endpoints,fmp_profile_endpoint,fmp_key_metrics_endpoint,fmp_ratios_endpoint,fmp_financial_statements_endpoints,massive_ticker_reference_endpoint,massive_daily_bars_endpoint_template,sec_submission_step,sec_companyfacts_step,openfigi_mapping_payload_hint,notes,created_date
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,1,SNDK,SanDisk Corporation,Direct beneficiary,NAND / flash storage,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=SNDK,https://financialmodelingprep.com/stable/key-metrics?symbol=SNDK,https://financialmodelingprep.com/stable/ratios?symbol=SNDK,https://financialmodelingprep.com/stable/income-statement?symbol=SNDK;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=SNDK;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SNDK,https://api.massive.com/v3/reference/tickers/SNDK,https://api.massive.com/v2/aggs/ticker/SNDK/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""SNDK"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,2,MU,"Micron Technology, Inc.",Direct beneficiary,DRAM / HBM / NAND,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=MU,https://financialmodelingprep.com/stable/key-metrics?symbol=MU,https://financialmodelingprep.com/stable/ratios?symbol=MU,https://financialmodelingprep.com/stable/income-statement?symbol=MU;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=MU;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MU,https://api.massive.com/v3/reference/tickers/MU,https://api.massive.com/v2/aggs/ticker/MU/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""MU"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,3,WDC,Western Digital Corporation,Direct beneficiary,HDD / storage exposure,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=WDC,https://financialmodelingprep.com/stable/key-metrics?symbol=WDC,https://financialmodelingprep.com/stable/ratios?symbol=WDC,https://financialmodelingprep.com/stable/income-statement?symbol=WDC;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=WDC;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=WDC,https://api.massive.com/v3/reference/tickers/WDC,https://api.massive.com/v2/aggs/ticker/WDC/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""WDC"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,4,STX,Seagate Technology Holdings plc,Direct beneficiary,HDD / mass storage,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=STX,https://financialmodelingprep.com/stable/key-metrics?symbol=STX,https://financialmodelingprep.com/stable/ratios?symbol=STX,https://financialmodelingprep.com/stable/income-statement?symbol=STX;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=STX;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=STX,https://api.massive.com/v3/reference/tickers/STX,https://api.massive.com/v2/aggs/ticker/STX/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""STX"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,5,MRVL,"Marvell Technology, Inc.",Picks-and-shovels,Storage controllers / data-center silicon,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=MRVL,https://financialmodelingprep.com/stable/key-metrics?symbol=MRVL,https://financialmodelingprep.com/stable/ratios?symbol=MRVL,https://financialmodelingprep.com/stable/income-statement?symbol=MRVL;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=MRVL;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=MRVL,https://api.massive.com/v3/reference/tickers/MRVL,https://api.massive.com/v2/aggs/ticker/MRVL/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""MRVL"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,6,SIMO,Silicon Motion Technology Corporation,Picks-and-shovels,NAND controllers,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=SIMO,https://financialmodelingprep.com/stable/key-metrics?symbol=SIMO,https://financialmodelingprep.com/stable/ratios?symbol=SIMO,https://financialmodelingprep.com/stable/income-statement?symbol=SIMO;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=SIMO;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=SIMO,https://api.massive.com/v3/reference/tickers/SIMO,https://api.massive.com/v2/aggs/ticker/SIMO/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""SIMO"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,7,LRCX,Lam Research Corporation,Picks-and-shovels,Memory manufacturing equipment,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=LRCX,https://financialmodelingprep.com/stable/key-metrics?symbol=LRCX,https://financialmodelingprep.com/stable/ratios?symbol=LRCX,https://financialmodelingprep.com/stable/income-statement?symbol=LRCX;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=LRCX;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LRCX,https://api.massive.com/v3/reference/tickers/LRCX,https://api.massive.com/v2/aggs/ticker/LRCX/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""LRCX"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,8,AMAT,"Applied Materials, Inc.",Picks-and-shovels,Semiconductor equipment,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=AMAT,https://financialmodelingprep.com/stable/key-metrics?symbol=AMAT,https://financialmodelingprep.com/stable/ratios?symbol=AMAT,https://financialmodelingprep.com/stable/income-statement?symbol=AMAT;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=AMAT;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AMAT,https://api.massive.com/v3/reference/tickers/AMAT,https://api.massive.com/v2/aggs/ticker/AMAT/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""AMAT"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,9,KLAC,KLA Corporation,Picks-and-shovels,Process control / inspection,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=KLAC,https://financialmodelingprep.com/stable/key-metrics?symbol=KLAC,https://financialmodelingprep.com/stable/ratios?symbol=KLAC,https://financialmodelingprep.com/stable/income-statement?symbol=KLAC;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=KLAC;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=KLAC,https://api.massive.com/v3/reference/tickers/KLAC,https://api.massive.com/v2/aggs/ticker/KLAC/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""KLAC"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T002,AI Memory & Storage Scarcity,Technology / AI Infrastructure,"AI data-center growth increases demand for HBM, DRAM, NAND, SSDs, HDDs, and storage controllers, potentially creating pricing power and margin expansion.",SMH;SOXX;XSD,DRAM; HBM; NAND; enterprise SSD; HDD; storage controllers; memory process equipment,generic technology; quantum computing; digital advertising; AI software without storage revenue,10,AVGO,Broadcom Inc.,Indirect beneficiary,Storage/networking silicon,manual_seed_for_api_validation,yes,medium,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=XSD,https://financialmodelingprep.com/stable/profile?symbol=AVGO,https://financialmodelingprep.com/stable/key-metrics?symbol=AVGO,https://financialmodelingprep.com/stable/ratios?symbol=AVGO,https://financialmodelingprep.com/stable/income-statement?symbol=AVGO;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=AVGO;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AVGO,https://api.massive.com/v3/reference/tickers/AVGO,https://api.massive.com/v2/aggs/ticker/AVGO/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""AVGO"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T003,Semiconductor Capital Equipment & EDA,Technology / Semiconductors,"Rising semiconductor capex and advanced-node complexity increase demand for lithography, deposition, etch, inspection, test, and electronic design automation.",SMH;SOXX;PSI,semiconductor equipment; process control; test equipment; EDA software,chip companies without capex leverage; generic industrial equipment,1,ASML,ASML Holding N.V.,Direct beneficiary,EUV lithography,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=PSI,https://financialmodelingprep.com/stable/profile?symbol=ASML,https://financialmodelingprep.com/stable/key-metrics?symbol=ASML,https://financialmodelingprep.com/stable/ratios?symbol=ASML,https://financialmodelingprep.com/stable/income-statement?symbol=ASML;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=ASML;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=ASML,https://api.massive.com/v3/reference/tickers/ASML,https://api.massive.com/v2/aggs/ticker/ASML/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""ASML"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T003,Semiconductor Capital Equipment & EDA,Technology / Semiconductors,"Rising semiconductor capex and advanced-node complexity increase demand for lithography, deposition, etch, inspection, test, and electronic design automation.",SMH;SOXX;PSI,semiconductor equipment; process control; test equipment; EDA software,chip companies without capex leverage; generic industrial equipment,2,AMAT,"Applied Materials, Inc.",Direct beneficiary,Deposition / materials engineering,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=PSI,https://financialmodelingprep.com/stable/profile?symbol=AMAT,https://financialmodelingprep.com/stable/key-metrics?symbol=AMAT,https://financialmodelingprep.com/stable/ratios?symbol=AMAT,https://financialmodelingprep.com/stable/income-statement?symbol=AMAT;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=AMAT;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=AMAT,https://api.massive.com/v3/reference/tickers/AMAT,https://api.massive.com/v2/aggs/ticker/AMAT/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""AMAT"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T003,Semiconductor Capital Equipment & EDA,Technology / Semiconductors,"Rising semiconductor capex and advanced-node complexity increase demand for lithography, deposition, etch, inspection, test, and electronic design automation.",SMH;SOXX;PSI,semiconductor equipment; process control; test equipment; EDA software,chip companies without capex leverage; generic industrial equipment,3,LRCX,Lam Research Corporation,Direct beneficiary,Etch / deposition equipment,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=PSI,https://financialmodelingprep.com/stable/profile?symbol=LRCX,https://financialmodelingprep.com/stable/key-metrics?symbol=LRCX,https://financialmodelingprep.com/stable/ratios?symbol=LRCX,https://financialmodelingprep.com/stable/income-statement?symbol=LRCX;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=LRCX;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=LRCX,https://api.massive.com/v3/reference/tickers/LRCX,https://api.massive.com/v2/aggs/ticker/LRCX/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""LRCX"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T003,Semiconductor Capital Equipment & EDA,Technology / Semiconductors,"Rising semiconductor capex and advanced-node complexity increase demand for lithography, deposition, etch, inspection, test, and electronic design automation.",SMH;SOXX;PSI,semiconductor equipment; process control; test equipment; EDA software,chip companies without capex leverage; generic industrial equipment,4,KLAC,KLA Corporation,Direct beneficiary,Process control / inspection,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=PSI,https://financialmodelingprep.com/stable/profile?symbol=KLAC,https://financialmodelingprep.com/stable/key-metrics?symbol=KLAC,https://financialmodelingprep.com/stable/ratios?symbol=KLAC,https://financialmodelingprep.com/stable/income-statement?symbol=KLAC;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=KLAC;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=KLAC,https://api.massive.com/v3/reference/tickers/KLAC,https://api.massive.com/v2/aggs/ticker/KLAC/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""KLAC"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
T003,Semiconductor Capital Equipment & EDA,Technology / Semiconductors,"Rising semiconductor capex and advanced-node complexity increase demand for lithography, deposition, etch, inspection, test, and electronic design automation.",SMH;SOXX;PSI,semiconductor equipment; process control; test equipment; EDA software,chip companies without capex leverage; generic industrial equipment,5,TER,"Teradyne, Inc.",Direct beneficiary,Semiconductor test,manual_seed_for_api_validation,yes,high,T1 exposure purity; T3 fundamentals; T4 price participation; T6 liquidity/dilution; T8 expression decision,https://financialmodelingprep.com/stable/etf/holdings?symbol=SMH;https://financialmodelingprep.com/stable/etf/holdings?symbol=SOXX;https://financialmodelingprep.com/stable/etf/holdings?symbol=PSI,https://financialmodelingprep.com/stable/profile?symbol=TER,https://financialmodelingprep.com/stable/key-metrics?symbol=TER,https://financialmodelingprep.com/stable/ratios?symbol=TER,https://financialmodelingprep.com/stable/income-statement?symbol=TER;https://financialmodelingprep.com/stable/balance-sheet-statement?symbol=TER;https://financialmodelingprep.com/stable/cash-flow-statement?symbol=TER,https://api.massive.com/v3/reference/tickers/TER,https://api.massive.com/v2/aggs/ticker/TER/range/1/day/{from}/{to},"Resolve CIK from Massive/FMP/OpenFIGI, then call https://data.sec.gov/submissions/CIK##########.json","Resolve CIK, then call https://data.sec.gov/api/xbrl/companyfacts/CIK##########.json","{""idType"":""TICKER"",""idValue"":""TER"",""exchCode"":""US""}","Seed candidate only; AlphaTrend must validate current ETF membership, active listing, liquidity, exposure purity, fundamentals, and dilution before display as investable.",2026-05-08
